"Country","Year","Marriage_Rate","Same_Sex_Marriage","X.Births_Outside_Marriage","Crude.divorce.rate..per.1.000.inhabitants.","Duration.of.marriages.ending.in.divorce","X143153.annotations","Share.of.single.parent.families","Estimated.average.age.at.marriage..women"
"Somalia",1982,NA,"not legal",NA,NA,NA,NA,NA,20.6
"Somalia",2006,NA,"not legal",NA,NA,NA,NA,NA,20.4
"Somalia",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"South Africa",1980,NA,"not legal",NA,NA,NA,NA,NA,25.700001
"South Africa",1985,NA,"not legal",NA,NA,NA,NA,NA,26.1
"South Africa",1991,NA,"not legal",NA,NA,NA,NA,NA,26.799999
"South Africa",1995,3599.999905,"not legal",NA,0.80000001,NA,NA,NA,NA
"South Africa",1996,NA,"not legal",NA,NA,NA,NA,12.4,27.9
"South Africa",2001,NA,"not legal",NA,NA,NA,NA,11.3,NA
"South Africa",2004,3700.000048,"not legal",NA,0.69999999,NA,NA,NA,NA
"South Africa",2005,3799.999952,"not legal",NA,0.69999999,NA,NA,NA,NA
"South Africa",2006,NA,"legal",NA,NA,NA,NA,NA,NA
"South Africa",2007,NA,"legal",NA,NA,NA,NA,11.5,NA
"South Africa",2011,NA,"legal",NA,NA,NA,NA,10.5,28
"South Korea",1970,9200,"not legal",NA,0.40000001,NA,NA,NA,NA
"South Korea",1971,7300,"not legal",NA,0.30000001,NA,NA,NA,NA
"South Korea",1972,7300,"not legal",NA,0.40000001,NA,NA,NA,NA
"South Korea",1973,7600,"not legal",NA,0.40000001,NA,NA,NA,NA
"South Korea",1974,7500,"not legal",NA,0.40000001,NA,NA,NA,NA
"South Korea",1975,8000,"not legal",NA,0.5,NA,NA,NA,NA
"South Korea",1976,8000,"not legal",NA,0.5,NA,NA,NA,NA
"South Korea",1977,8300,"not legal",NA,0.60000002,NA,NA,NA,NA
"South Korea",1978,9300,"not legal",NA,0.5,NA,NA,NA,NA
"South Korea",1979,9400,"not legal",NA,0.5,NA,NA,NA,NA
"South Korea",1980,10600,"not legal",NA,0.60000002,NA,NA,NA,NA
"South Korea",1981,10500,"not legal",NA,0.60000002,NA,NA,NA,NA
"South Korea",1982,9900,"not legal",NA,0.69999999,NA,NA,NA,NA
"South Korea",1983,10300,"not legal",NA,0.69999999,NA,NA,NA,NA
"South Korea",1984,9500,"not legal",NA,0.89999998,NA,NA,NA,NA
"South Korea",1985,9400,"not legal",NA,0.89999998,NA,NA,NA,NA
"South Korea",1986,9500,"not legal",NA,0.89999998,NA,NA,NA,NA
"South Korea",1987,9400,"not legal",NA,1,NA,NA,NA,NA
"South Korea",1988,9800,"not legal",NA,1,NA,NA,NA,NA
"South Korea",1989,9700,"not legal",NA,1,NA,NA,NA,NA
"South Korea",1990,9300,"not legal",NA,1.1,NA,NA,NA,NA
"South Korea",1991,9600,"not legal",NA,1.1,NA,NA,NA,NA
"South Korea",1992,9600,"not legal",NA,1.2,NA,NA,NA,NA
"South Korea",1993,9000,"not legal",NA,1.3,NA,NA,NA,NA
"South Korea",1994,8700,"not legal",NA,1.4,NA,NA,NA,NA
"South Korea",1995,8700,"not legal",NA,1.5,NA,NA,NA,NA
"South Korea",1996,9400,"not legal",NA,1.7,NA,NA,NA,NA
"South Korea",1997,8400,"not legal",NA,2,NA,NA,NA,NA
"South Korea",1998,8000,"not legal",NA,2.5,NA,NA,NA,NA
"South Korea",1999,7600,"not legal",NA,2.5,NA,NA,NA,NA
"South Korea",2000,7000,"not legal",NA,2.5,NA,NA,NA,NA
"South Korea",2001,6700,"not legal",NA,2.8,NA,NA,NA,NA
"South Korea",2002,6300,"not legal",NA,3,NA,NA,NA,NA
"South Korea",2003,6300,"not legal",NA,3.4000001,NA,NA,NA,NA
"South Korea",2004,6400,"not legal",NA,2.9000001,NA,NA,NA,NA
"South Korea",2005,6500,"not legal",NA,2.5999999,NA,NA,8.6,NA
"South Korea",2006,6800,"not legal",NA,2.5,NA,NA,NA,NA
"South Korea",2007,7000,"not legal",NA,2.5,NA,NA,NA,NA
"South Korea",2008,6600,"not legal",NA,2.4000001,NA,NA,NA,NA
"South Korea",2009,6200,"not legal",NA,2.5,NA,NA,NA,NA
"South Korea",2010,6500,"not legal",NA,2.3,NA,NA,9.2,NA
"South Korea",2011,6600,"not legal",NA,2.3,NA,NA,NA,NA
"South Korea",2012,6500,"not legal",NA,2.3,NA,NA,NA,NA
"South Korea",2013,6400,"not legal",NA,2.3,NA,NA,NA,NA
"South Korea",2014,6000,"not legal",NA,2.3,NA,NA,NA,NA
"South Korea",2015,5900,"not legal",NA,2.0999999,NA,NA,NA,NA
"South Korea",2016,5500,"not legal",NA,2.0999999,NA,NA,NA,NA
"South Korea",2017,5200,"not legal",NA,2.0999999,NA,NA,NA,NA
"South Korea",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"South Sudan",1973,NA,"not legal",NA,NA,NA,NA,NA,18.700001
"South Sudan",1983,NA,"not legal",NA,NA,NA,NA,NA,20.700001
"South Sudan",1993,NA,"not legal",NA,NA,NA,NA,NA,20.5
"South Sudan",2008,NA,"not legal",NA,NA,NA,NA,15,20.700001
"South Sudan",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Spain",1960,7800,"not legal",2.3,NA,NA,NA,NA,NA
"Spain",1961,7700,"not legal",2.2,NA,NA,NA,NA,NA
"Spain",1962,7600,"not legal",2.1,NA,NA,NA,NA,NA
"Spain",1963,7600,"not legal",1.9,NA,NA,NA,NA,NA
"Spain",1964,7400,"not legal",1.8,NA,NA,NA,NA,NA
"Spain",1965,7100,"not legal",1.7,NA,NA,NA,NA,NA
"Spain",1966,7100,"not legal",1.6,NA,NA,NA,NA,NA
"Spain",1967,7100,"not legal",1.5,NA,NA,NA,NA,NA
"Spain",1968,7000,"not legal",1.4,NA,NA,NA,NA,NA
"Spain",1969,7200,"not legal",1.4,NA,NA,NA,NA,NA
"Spain",1970,7300,"not legal",1.4,NA,NA,NA,NA,NA
"Spain",1971,7400,"not legal",1.3,NA,NA,NA,NA,NA
"Spain",1972,7600,"not legal",1.4,NA,NA,NA,NA,NA
"Spain",1973,7700,"not legal",1.6,NA,NA,NA,NA,NA
"Spain",1974,7600,"not legal",1.5,NA,NA,NA,NA,NA
"Spain",1975,7600,"not legal",2,NA,NA,NA,NA,NA
"Spain",1976,7300,"not legal",2.2,NA,NA,NA,NA,NA
"Spain",1977,7200,"not legal",2.3,NA,NA,NA,NA,NA
"Spain",1978,7000,"not legal",2.5,NA,NA,NA,NA,NA
"Spain",1979,6600,"not legal",2.8,NA,NA,NA,NA,NA
"Spain",1980,5900,"not legal",3.9,NA,NA,NA,NA,NA
"Spain",1981,5400,"not legal",4.4,0.30000001,NA,NA,NA,NA
"Spain",1982,5100,"not legal",5.1,0.60000002,NA,NA,NA,NA
"Spain",1983,5100,"not legal",5.2,0.5,NA,NA,NA,NA
"Spain",1984,5200,"not legal",6.8,0.5,NA,NA,NA,NA
"Spain",1985,5200,"not legal",8,0.5,NA,NA,NA,NA
"Spain",1986,5400,"not legal",8,0.5,NA,NA,NA,NA
"Spain",1987,5600,"not legal",8.3,0.5,NA,NA,NA,NA
"Spain",1988,5700,"not legal",9.1,0.60000002,NA,NA,NA,NA
"Spain",1989,5700,"not legal",9.4,0.60000002,NA,NA,NA,NA
"Spain",1990,5700,"not legal",9.6,0.60000002,NA,NA,NA,25.6
"Spain",1991,5600,"not legal",10,0.69999999,NA,NA,NA,25.9
"Spain",1992,5600,"not legal",10.5,0.69999999,NA,NA,NA,26.200001
"Spain",1993,5100,"not legal",10.8,0.69999999,NA,NA,NA,26.6
"Spain",1994,5100,"not legal",10.8,0.80000001,NA,NA,NA,26.9
"Spain",1995,5100,"not legal",11.1,0.80000001,NA,NA,NA,27.1
"Spain",1996,4900,"not legal",11.7,0.80000001,NA,NA,NA,27.4
"Spain",1997,5000,"not legal",13.1,0.89999998,NA,NA,NA,27.6
"Spain",1998,5200,"not legal",14.5,0.89999998,NA,NA,NA,27.799999
"Spain",1999,5200,"not legal",16.3,0.89999998,NA,NA,NA,28
"Spain",2000,5400,"not legal",17.7,0.89999998,NA,NA,NA,28.1
"Spain",2001,5100,"not legal",19.7,1,NA,NA,8.1,NA
"Spain",2002,5100,"not legal",21.7,1,NA,NA,NA,28.6
"Spain",2003,5000,"not legal",23.4,1.1,NA,NA,NA,28.9
"Spain",2004,5000,"not legal",25.1,1.2,NA,NA,NA,29.200001
"Spain",2005,4700,"legal",26.5,1.7,NA,NA,NA,29.4
"Spain",2006,4500,"legal",28.4,2.9000001,NA,NA,NA,29.6
"Spain",2007,4400,"legal",30.2,2.8,NA,NA,NA,29.799999
"Spain",2008,4200,"legal",33.2,2.4000001,NA,NA,NA,30.1
"Spain",2009,3700,"legal",34.5,2.0999999,NA,NA,NA,30.5
"Spain",2010,3600,"legal",35.5,2.2,NA,NA,NA,30.9
"Spain",2011,3400,"legal",37.4,2.2,NA,NA,9.4,31.299999
"Spain",2012,3500,"legal",39,2.2,NA,NA,NA,31.6
"Spain",2013,3300,"legal",40.9,2,NA,NA,NA,32.200001
"Spain",2014,3400,"legal",42.5,2.2,NA,NA,NA,32.299999
"Spain",2015,3600,"legal",NA,2.0999999,NA,NA,NA,32.700001
"Spain",2016,3700,"legal",NA,2.0999999,NA,NA,NA,33
"Spain",2017,3700,"legal",NA,2.0999999,NA,NA,NA,33.200001
"Sri Lanka",1970,6900.000095,"not legal",NA,NA,NA,NA,NA,NA
"Sri Lanka",1971,NA,"not legal",NA,NA,NA,NA,NA,23.5
"Sri Lanka",1972,NA,"not legal",NA,0.1,NA,NA,NA,NA
"Sri Lanka",1981,NA,"not legal",NA,NA,NA,NA,NA,24.4
"Sri Lanka",1985,8000,"not legal",NA,0.1,NA,NA,NA,NA
"Sri Lanka",1988,NA,"not legal",NA,0.2,NA,NA,NA,NA
"Sri Lanka",1995,9399.999619,"not legal",NA,NA,NA,NA,NA,NA
"Sri Lanka",2001,NA,"not legal",NA,NA,NA,NA,NA,23.799999
"Sri Lanka",2004,10100.00038,"not legal",NA,NA,NA,NA,NA,NA
"Sri Lanka",2005,10199.99981,"not legal",NA,NA,NA,NA,NA,NA
"Sri Lanka",2012,NA,"not legal",NA,NA,NA,NA,NA,23.4
"Sri Lanka",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Sudan",1978,NA,"not legal",NA,NA,NA,NA,NA,21.4
"Sudan",1989,NA,"not legal",NA,NA,NA,NA,NA,24.1
"Sudan",2000,NA,"not legal",NA,NA,NA,NA,NA,15
"Sudan",2008,NA,"not legal",NA,NA,NA,NA,12.8,NA
"Sudan",2010,NA,"not legal",NA,NA,NA,NA,NA,22
"Sudan",2014,NA,"not legal",NA,NA,NA,NA,NA,21.9
"Sudan",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Suriname",1962,NA,"not legal",NA,0.80000001,NA,NA,NA,NA
"Suriname",1980,6699.999809,"not legal",NA,1.1,NA,NA,NA,NA
"Suriname",1989,5400.000095,"not legal",NA,NA,NA,NA,NA,NA
"Suriname",1995,5500,"not legal",NA,1.3,NA,NA,NA,NA
"Suriname",1999,NA,"not legal",NA,NA,NA,NA,NA,20.799999
"Suriname",2004,4000,"not legal",NA,1.2,NA,NA,NA,NA
"Suriname",2005,4000,"not legal",NA,1.5,NA,NA,NA,NA
"Suriname",2006,NA,"not legal",NA,NA,NA,NA,NA,22.700001
"Suriname",2010,NA,"not legal",NA,NA,NA,NA,NA,22.799999
"Suriname",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Sweden",1960,6700,"not legal",11.3,1.2,NA,NA,NA,NA
"Sweden",1961,7000,"not legal",11.7,1.2,NA,NA,NA,NA
"Sweden",1962,7100,"not legal",12.4,1.2,NA,NA,NA,NA
"Sweden",1963,7000,"not legal",12.6,1.1,NA,NA,NA,NA
"Sweden",1964,7600,"not legal",13.1,1.2,NA,NA,NA,NA
"Sweden",1965,7800,"not legal",13.8,1.2,NA,NA,NA,NA
"Sweden",1966,7800,"not legal",14.5,1.3,NA,NA,NA,NA
"Sweden",1967,7200,"not legal",15.1,1.4,NA,NA,NA,NA
"Sweden",1968,6600,"not legal",16,1.4,NA,NA,NA,NA
"Sweden",1969,6100,"not legal",16.4,1.5,NA,NA,NA,NA
"Sweden",1970,5400,"not legal",18.6,1.6,NA,NA,NA,NA
"Sweden",1971,4900,"not legal",21.9,1.7,NA,NA,NA,NA
"Sweden",1972,4800,"not legal",25.4,1.9,NA,NA,NA,NA
"Sweden",1973,4700,"not legal",28.6,2,NA,NA,NA,NA
"Sweden",1974,5500,"not legal",31.7,3.3,NA,NA,NA,NA
"Sweden",1975,5400,"not legal",32.8,3.0999999,NA,NA,NA,NA
"Sweden",1976,5400,"not legal",33.5,2.5999999,NA,NA,NA,NA
"Sweden",1977,4900,"not legal",34.7,2.5,NA,NA,NA,NA
"Sweden",1978,4600,"not legal",35.9,2.5,NA,NA,NA,NA
"Sweden",1979,4500,"not legal",37.5,2.5,NA,NA,NA,NA
"Sweden",1980,4500,"not legal",39.7,2.4000001,NA,NA,NA,NA
"Sweden",1981,4500,"not legal",41.2,2.4000001,NA,NA,NA,NA
"Sweden",1982,4500,"not legal",42,2.5,NA,NA,NA,NA
"Sweden",1983,4300,"not legal",43.6,2.5,NA,NA,NA,NA
"Sweden",1984,4400,"not legal",44.6,2.4000001,NA,NA,NA,NA
"Sweden",1985,4600,"not legal",46.4,2.4000001,NA,NA,NA,NA
"Sweden",1986,4600,"not legal",48.4,2.3,NA,NA,NA,NA
"Sweden",1987,4900,"not legal",49.9,2.2,NA,NA,NA,NA
"Sweden",1988,5200,"not legal",50.9,2.0999999,NA,NA,NA,NA
"Sweden",1989,12800,"not legal",51.8,2.2,NA,NA,NA,NA
"Sweden",1990,4700,"not legal",47,2.3,NA,NA,NA,27.700001
"Sweden",1991,4300,"not legal",48.2,2.3,NA,NA,NA,27.9
"Sweden",1992,4300,"not legal",49.5,2.5,NA,NA,NA,28.200001
"Sweden",1993,3900,"not legal",50.4,2.5,NA,NA,NA,28.299999
"Sweden",1994,3900,"not legal",51.6,2.5,NA,NA,NA,28.700001
"Sweden",1995,3799.999952,"not legal",53,2.5999999,NA,NA,NA,NA
"Sweden",1996,3800,"not legal",53.9,2.4000001,NA,NA,NA,29.200001
"Sweden",1997,3700,"not legal",54.1,2.4000001,NA,NA,NA,29.5
"Sweden",1998,3600,"not legal",54.7,2.3,12.19999981,"Mean duration",NA,29.700001
"Sweden",1999,4000,"not legal",55.3,2.4000001,12.30000019,"Mean duration",NA,30.200001
"Sweden",2000,4500,"not legal",55.3,2.4000001,12.39999962,"Mean duration",NA,30.4
"Sweden",2001,4000,"not legal",55.5,2.4000001,12.39999962,"Mean duration",NA,30.299999
"Sweden",2002,4300,"not legal",56,2.4000001,12.39999962,"Mean duration",NA,30.6
"Sweden",2003,4400,"not legal",56,2.4000001,12.60000038,"Mean duration",NA,31
"Sweden",2004,4800,"not legal",55.4,2.2,12.30000019,"Mean duration",NA,31.299999
"Sweden",2005,4900,"not legal",55.4,2.2,12.30000019,"Mean duration",NA,31.700001
"Sweden",2006,5000,"not legal",55.5,2.2,12,"Mean duration",NA,31.5
"Sweden",2007,NA,"not legal",54.8,2.3,11.69999981,"Mean duration",NA,NA
"Sweden",2008,5500,"not legal",54.7,2.3,11.39999962,"Mean duration",NA,32.299999
"Sweden",2009,5100,"legal",54.4,2.4000001,11.19999981,"Mean duration",NA,32.299999
"Sweden",2010,5300,"legal",54.2,2.5,10.80000019,"Mean duration",NA,32.700001
"Sweden",2011,5000,"legal",54.3,2.5,10.80000019,"Mean duration",NA,33
"Sweden",2012,5300,"legal",54.5,2.5,10.60000038,"Mean duration",NA,33.299999
"Sweden",2013,5400,"legal",54.4,2.8,10.69999981,"Mean duration",NA,33
"Sweden",2014,5500,"legal",54.6,2.7,10.80000019,"Mean duration",NA,33.299999
"Sweden",2015,5300,"legal",NA,2.5,10.89999962,"Mean duration",NA,33.599998
"Sweden",2016,5400,"legal",NA,2.4000001,11.10000038,"Mean duration",NA,33.799999
"Sweden",2017,5200,"legal",NA,2.4000001,11.19999981,"Mean duration",NA,33.799999
"Sweden",2018,NA,"legal",NA,NA,11.30000019,"Mean duration",NA,NA
"Sweden",2019,NA,"legal",NA,NA,11.39999962,"Mean duration",NA,NA
"Switzerland",1960,7800,"not legal",3.8,0.89999998,NA,NA,NA,NA
"Switzerland",1961,7800,"not legal",4,0.89999998,NA,NA,NA,NA
"Switzerland",1962,8000,"not legal",4.2,0.80000001,NA,NA,NA,NA
"Switzerland",1963,7700,"not legal",4.1,0.80000001,NA,NA,NA,NA
"Switzerland",1964,7600,"not legal",4.2,0.80000001,NA,NA,NA,NA
"Switzerland",1965,7700,"not legal",3.9,0.80000001,NA,NA,NA,NA
"Switzerland",1966,7500,"not legal",3.8,0.80000001,NA,NA,NA,NA
"Switzerland",1967,7600,"not legal",3.9,0.89999998,NA,NA,NA,NA
"Switzerland",1968,7500,"not legal",3.8,0.89999998,NA,NA,NA,NA
"Switzerland",1969,7600,"not legal",3.8,1,NA,NA,NA,NA
"Switzerland",1970,7600,"not legal",3.8,1,NA,NA,NA,NA
"Switzerland",1971,7200,"not legal",3.7,1.1,NA,NA,NA,NA
"Switzerland",1972,6900,"not legal",3.7,1.2,NA,NA,NA,NA
"Switzerland",1973,6500,"not legal",3.8,1.3,NA,NA,NA,NA
"Switzerland",1974,6100,"not legal",3.7,1.3,NA,NA,NA,NA
"Switzerland",1975,5600,"not legal",3.7,1.4,NA,NA,NA,NA
"Switzerland",1976,5100,"not legal",3.8,1.5,NA,NA,NA,NA
"Switzerland",1977,5300,"not legal",3.9,1.7,NA,NA,NA,NA
"Switzerland",1978,5100,"not legal",4.1,1.7,NA,NA,NA,NA
"Switzerland",1979,5400,"not legal",4.4,1.7,NA,NA,NA,NA
"Switzerland",1980,5700,"not legal",4.7,1.7,NA,NA,NA,NA
"Switzerland",1981,5600,"not legal",5.2,1.8,NA,NA,NA,NA
"Switzerland",1982,5800,"not legal",5.5,1.8,NA,NA,NA,NA
"Switzerland",1983,5900,"not legal",5.4,1.8,NA,NA,NA,NA
"Switzerland",1984,6000,"not legal",5.7,1.7,NA,NA,NA,NA
"Switzerland",1985,6000,"not legal",5.6,1.8,NA,NA,NA,NA
"Switzerland",1986,6200,"not legal",5.7,1.8,NA,NA,NA,NA
"Switzerland",1987,6600,"not legal",5.9,1.8,NA,NA,NA,NA
"Switzerland",1988,6900,"not legal",6.1,1.9,NA,NA,NA,NA
"Switzerland",1989,6800,"not legal",5.9,1.9,NA,NA,NA,NA
"Switzerland",1990,6900,"not legal",6.1,2,NA,NA,NA,27
"Switzerland",1991,7000,"not legal",6.5,2,NA,NA,NA,27.1
"Switzerland",1992,6600,"not legal",6.2,2.0999999,NA,NA,NA,27.1
"Switzerland",1993,6200,"not legal",6.3,2.2,NA,NA,NA,27.200001
"Switzerland",1994,6100,"not legal",6.4,2.2,NA,NA,NA,27.4
"Switzerland",1995,5800,"not legal",6.8,2.2,NA,NA,NA,27.5
"Switzerland",1996,5700,"not legal",7.3,2.3,NA,NA,NA,NA
"Switzerland",1997,5500,"not legal",8.1,2.4000001,NA,NA,NA,27.799999
"Switzerland",1998,5400,"not legal",8.8,2.5,NA,NA,NA,27.9
"Switzerland",1999,5700,"not legal",10,2.9000001,NA,NA,NA,28
"Switzerland",2000,5500,"not legal",10.7,1.5,NA,NA,5.4,28.200001
"Switzerland",2001,5000,"not legal",11.2,2.2,NA,NA,NA,28.4
"Switzerland",2002,5500,"not legal",11.7,2.2,NA,NA,NA,NA
"Switzerland",2003,5500,"not legal",12.4,2.3,NA,NA,NA,28.700001
"Switzerland",2004,5300,"not legal",13.3,2.4000001,NA,NA,NA,29
"Switzerland",2005,5400,"not legal",13.7,2.9000001,NA,NA,NA,29.1
"Switzerland",2006,5300,"not legal",15.4,2.8,NA,NA,NA,29.1
"Switzerland",2007,5300,"some rights",16.2,2.5999999,NA,NA,NA,29.299999
"Switzerland",2008,5400,"some rights",17.1,2.5999999,NA,NA,NA,29.6
"Switzerland",2009,5400,"some rights",17.9,2.5,NA,NA,NA,29.6
"Switzerland",2010,5500,"some rights",18.6,2.8,NA,NA,NA,29.799999
"Switzerland",2011,5300,"some rights",19.3,2.2,NA,NA,NA,29.9
"Switzerland",2012,5300,"some rights",20.2,2.2,NA,NA,NA,29.9
"Switzerland",2013,4900,"some rights",21.1,2.0999999,NA,NA,NA,30.1
"Switzerland",2014,5100,"some rights",21.7,2,NA,NA,NA,30.1
"Switzerland",2015,5000,"some rights",NA,2.0999999,NA,NA,NA,30.200001
"Switzerland",2016,5000,"some rights",NA,2,NA,NA,NA,30.4
"Switzerland",2017,4800,"some rights",NA,1.9,NA,NA,NA,30.4
"Syria",1970,9899.999619,"not legal",NA,0.60000002,NA,NA,NA,NA
"Syria",1978,NA,"not legal",NA,NA,NA,NA,NA,22.200001
"Syria",1985,8899.999619,"not legal",NA,0.60000002,NA,NA,NA,NA
"Syria",1996,8500,"not legal",NA,0.80000001,NA,NA,NA,NA
"Syria",2001,NA,"not legal",NA,NA,NA,NA,NA,25.4
"Syria",2005,10699.99981,"not legal",NA,0.89999998,NA,NA,NA,NA
"Syria",2006,10600.00038,"not legal",NA,1,NA,NA,NA,25.4
"Syria",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Taiwan",1980,NA,"not legal",NA,NA,NA,NA,NA,23.799999
"Taiwan",1990,NA,"not legal",NA,NA,NA,NA,NA,25.9
"Taiwan",2000,NA,"not legal",NA,NA,NA,NA,NA,27.6
"Taiwan",2019,NA,"legal",NA,NA,NA,NA,NA,NA
"Tajikistan",1970,9199.999809,"not legal",NA,1.1,NA,NA,NA,NA
"Tajikistan",1985,10500,"not legal",NA,1.5,NA,NA,NA,NA
"Tajikistan",1994,6900.000095,"not legal",NA,0.80000001,NA,NA,NA,NA
"Tajikistan",2000,NA,"not legal",NA,NA,NA,NA,NA,21.4
"Tajikistan",2005,7599.999905,"not legal",NA,0.40000001,NA,NA,NA,22.9
"Tajikistan",2006,8199.999809,"not legal",NA,0.40000001,NA,NA,NA,NA
"Tajikistan",2012,NA,"not legal",NA,NA,NA,NA,5.5,21.9
"Tajikistan",2017,NA,"not legal",NA,NA,NA,NA,NA,20.700001
"Tajikistan",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Tanzania",1973,NA,"not legal",NA,NA,NA,NA,NA,18.5
"Tanzania",1991,NA,"not legal",NA,NA,NA,NA,NA,20.5
"Tanzania",1992,NA,"not legal",NA,NA,NA,NA,6.1,NA
"Tanzania",1994,NA,"not legal",NA,NA,NA,NA,NA,20.5
"Tanzania",1996,NA,"not legal",NA,NA,NA,NA,7.7,20.5
"Tanzania",1999,NA,"not legal",NA,NA,NA,NA,6.8,20.4
"Tanzania",2003,NA,"not legal",NA,NA,NA,NA,NA,20.700001
"Tanzania",2004,NA,"not legal",NA,NA,NA,NA,8.5,20
"Tanzania",2007,NA,"not legal",NA,NA,NA,NA,8.5,20.299999
"Tanzania",2009,NA,"not legal",NA,NA,NA,NA,NA,21
"Tanzania",2010,NA,"not legal",NA,NA,NA,NA,8.4,NA
"Tanzania",2011,NA,"not legal",NA,NA,NA,NA,NA,20.9
"Tanzania",2012,NA,"not legal",NA,NA,NA,NA,7.8,NA
"Tanzania",2015,NA,"not legal",NA,NA,NA,NA,7.3,21
"Tanzania",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Thailand",1970,4300.000191,"not legal",NA,NA,NA,NA,6.7,22
"Thailand",1978,NA,"not legal",NA,0.5,NA,NA,NA,NA
"Thailand",1980,NA,"not legal",NA,NA,NA,NA,6.6,22.799999
"Thailand",1985,6800.000191,"not legal",NA,0.60000002,NA,NA,NA,NA
"Thailand",1990,NA,"not legal",NA,NA,NA,NA,6.9,23.5
"Thailand",1995,8199.999809,"not legal",NA,0.89999998,NA,NA,NA,NA
"Thailand",2000,NA,"not legal",NA,NA,NA,NA,7.6,24.1
"Thailand",2004,5800.000191,"not legal",NA,1.4,NA,NA,NA,NA
"Thailand",2005,5500,"not legal",NA,1.4,NA,NA,NA,NA
"Thailand",2010,NA,"not legal",NA,NA,NA,NA,NA,24.9
"Thailand",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Timor",1970,2599.999905,"not legal",NA,NA,NA,NA,NA,NA
"Timor",1992,1600.000024,"not legal",NA,NA,NA,NA,NA,NA
"Timor",2003,NA,"not legal",NA,NA,NA,NA,NA,21.799999
"Timor",2009,NA,"not legal",NA,NA,NA,NA,6.4,23.1
"Timor",2016,NA,"not legal",NA,NA,NA,NA,NA,23
"Timor",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Togo",1988,NA,"not legal",NA,NA,NA,NA,NA,20.299999
"Togo",1998,NA,"not legal",NA,NA,NA,NA,9.9,21.4
"Togo",2000,NA,"not legal",NA,NA,NA,NA,NA,21.1
"Togo",2010,NA,"not legal",NA,NA,NA,NA,NA,22.4
"Togo",2013,NA,"not legal",NA,NA,NA,NA,NA,22.299999
"Togo",2014,NA,"not legal",NA,NA,NA,NA,11.2,NA
"Togo",2017,NA,"not legal",NA,NA,NA,NA,NA,21.299999
"Togo",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Tokelau",1971,3200.000048,"not legal",NA,NA,NA,NA,NA,NA
"Tokelau",1972,NA,"not legal",NA,NA,NA,NA,NA,23.6
"Tokelau",1976,NA,"not legal",NA,NA,NA,NA,NA,25.299999
"Tokelau",1983,2500,"not legal",NA,NA,NA,NA,NA,NA
"Tokelau",1986,NA,"not legal",NA,NA,NA,NA,NA,26
"Tokelau",1991,NA,"not legal",NA,NA,NA,NA,NA,25.6
"Tokelau",2011,NA,"not legal",NA,NA,NA,NA,NA,27.9
"Tonga",1970,6400.000095,"not legal",NA,0.40000001,NA,NA,NA,NA
"Tonga",1976,NA,"not legal",NA,NA,NA,NA,NA,24.299999
"Tonga",1985,7000,"not legal",NA,0.69999999,NA,NA,NA,NA
"Tonga",1986,NA,"not legal",NA,NA,NA,NA,NA,24.799999
"Tonga",1995,8600.000381,"not legal",NA,0.60000002,NA,NA,NA,NA
"Tonga",1996,NA,"not legal",NA,NA,NA,NA,NA,25.5
"Tonga",2002,7599.999905,"not legal",NA,1.1,NA,NA,NA,NA
"Tonga",2003,7099.999905,"not legal",NA,1,NA,NA,NA,NA
"Tonga",2006,NA,"not legal",NA,NA,NA,NA,NA,25.6
"Tonga",2011,NA,"not legal",NA,NA,NA,NA,NA,24.700001
"Tonga",2016,NA,"not legal",NA,NA,NA,NA,NA,25.299999
"Tonga",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Trinidad and Tobago",1970,6800.000191,"not legal",NA,0.40000001,NA,NA,9.3,24
"Trinidad and Tobago",1980,NA,"not legal",NA,NA,NA,NA,8.7,25.299999
"Trinidad and Tobago",1985,6699.999809,"not legal",NA,0.89999998,NA,NA,NA,NA
"Trinidad and Tobago",1990,NA,"not legal",NA,NA,NA,NA,11.3,26.799999
"Trinidad and Tobago",1995,5300.000191,"not legal",NA,0.89999998,NA,NA,NA,NA
"Trinidad and Tobago",2000,NA,"not legal",NA,NA,NA,NA,12.7,28.1
"Trinidad and Tobago",2004,6099.999905,"not legal",NA,1.4,NA,NA,NA,NA
"Trinidad and Tobago",2005,6300.000191,"not legal",NA,2.2,NA,NA,NA,NA
"Trinidad and Tobago",2011,NA,"not legal",NA,NA,NA,NA,13.1,29.200001
"Trinidad and Tobago",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Tunisia",1970,6699.999809,"not legal",NA,0.80000001,NA,NA,NA,NA
"Tunisia",1975,NA,"not legal",NA,NA,NA,NA,NA,22.6
